CustomerID,LastPurchase,FirstPurchase,TotalOrders,Revenue,CustomerAge,DaysSinceLastPurchase,Churn,Segment
15291.0,2011-11-14 11:02:00,2010-12-01 09:32:00,15,4668.3,373,25,0,Loyal Customers
15292.0,2011-05-22 15:00:00,2011-05-22 15:00:00,1,180.94,200,200,1,At Risk
15296.0,2011-10-20 11:47:00,2011-01-17 11:57:00,6,3672.86,326,50,0,Others
15297.0,2011-11-29 16:32:00,2011-10-07 09:42:00,3,641.94,63,9,0,Potential Loyalist
15298.0,2011-12-07 17:17:00,2010-12-08 13:55:00,12,4799.9,365,1,0,Champions
15299.0,2011-10-03 14:19:00,2010-12-02 16:48:00,7,4507.01,371,66,0,Others
15300.0,2011-10-06 17:08:00,2011-10-06 17:08:00,1,496.44,63,63,0,Others
15301.0,2011-10-20 09:57:00,2010-12-06 12:21:00,12,5070.35,368,50,0,Others
15303.0,2011-02-22 13:59:00,2011-02-22 13:59:00,1,574.02,289,289,1,At Risk
15304.0,2011-10-10 10:23:00,2010-12-06 11:42:00,8,694.4,368,60,0,Others
15306.0,2011-10-06 12:56:00,2011-07-14 15:22:00,3,1174.3500000000001,147,63,0,Others
15307.0,2011-09-05 11:38:00,2011-09-05 11:38:00,1,205.3,95,95,1,At Risk
15308.0,2011-03-10 13:08:00,2011-03-10 13:08:00,1,310.47,273,273,1,At Risk
15311.0,2011-12-09 12:00:00,2010-12-01 09:41:00,91,60767.9,373,0,0,Champions
15312.0,2011-09-25 13:10:00,2010-12-20 12:51:00,4,924.85,353,74,0,At Risk
15313.0,2011-08-21 16:02:00,2011-08-21 16:02:00,1,52.0,109,109,1,At Risk
15314.0,2011-05-24 14:39:00,2011-05-24 14:39:00,1,327.97,198,198,1,At Risk
15315.0,2011-10-06 12:51:00,2011-08-15 15:17:00,2,570.5,115,63,0,Others
15316.0,2011-01-17 11:34:00,2011-01-17 11:34:00,1,165.0,326,326,1,At Risk
15318.0,2011-12-06 11:30:00,2011-12-06 11:30:00,1,312.62,3,3,0,Potential Loyalist
15319.0,2011-03-01 12:48:00,2011-03-01 12:48:00,1,204.5,283,283,1,At Risk
15320.0,2011-10-26 13:27:00,2011-10-26 13:27:00,1,267.13,43,43,0,Others
15321.0,2011-09-30 09:40:00,2011-02-21 11:10:00,3,2748.31,291,70,0,Others
15322.0,2011-09-15 09:34:00,2011-09-15 09:34:00,1,679.68,85,85,0,At Risk
15325.0,2011-08-28 11:55:00,2011-08-28 11:55:00,1,162.29,103,103,1,At Risk
15326.0,2011-01-10 11:38:00,2011-01-10 11:38:00,1,311.71,333,333,1,At Risk
15327.0,2011-10-18 11:55:00,2011-10-18 11:55:00,1,208.75,52,52,0,Others
15329.0,2011-10-31 15:36:00,2011-06-21 10:37:00,3,1049.7,171,38,0,Others
15330.0,2011-11-07 17:50:00,2011-10-10 12:30:00,2,714.9599999999999,60,31,0,Potential Loyalist
15332.0,2010-12-08 14:43:00,2010-12-05 12:00:00,4,1661.06,369,365,1,At Risk
15333.0,2011-05-15 13:27:00,2011-05-15 13:27:00,1,1028.56,207,207,1,At Risk
15334.0,2011-07-06 11:22:00,2011-06-19 13:51:00,3,351.67,172,156,1,At Risk
15335.0,2011-10-17 12:50:00,2011-10-17 12:50:00,1,173.97,53,53,0,Others
15339.0,2011-10-04 12:51:00,2011-01-25 13:15:00,2,574.07,317,65,0,Others
15341.0,2011-09-20 09:40:00,2011-09-20 09:40:00,1,2020.52,80,80,0,At Risk
15342.0,2011-08-02 10:19:00,2011-08-02 10:19:00,1,406.09000000000003,129,129,1,At Risk
15343.0,2011-09-13 13:55:00,2011-09-13 13:55:00,1,364.5,86,86,0,At Risk
15344.0,2011-12-09 10:45:00,2011-09-26 14:48:00,3,563.94,73,0,0,Potential Loyalist
15345.0,2011-10-25 11:28:00,2011-10-25 11:28:00,1,393.54,45,45,0,Others
15346.0,2011-01-11 11:18:00,2011-01-11 11:18:00,1,252.42000000000002,332,332,1,At Risk
15347.0,2010-12-08 15:25:00,2010-12-08 15:25:00,1,201.60000000000002,365,365,1,At Risk
15348.0,2011-09-28 13:17:00,2011-09-28 13:17:00,1,158.04,71,71,0,Others
15349.0,2011-07-04 16:06:00,2011-06-05 15:46:00,2,473.81,186,157,1,At Risk
15350.0,2010-12-01 13:33:00,2010-12-01 13:33:00,1,115.65,372,372,1,At Risk
15351.0,2011-11-27 12:52:00,2010-12-05 11:49:00,7,1960.11,369,11,0,Loyal Customers
15353.0,2011-03-30 12:15:00,2010-12-07 11:49:00,2,777.02,367,254,1,At Risk
15355.0,2011-11-10 13:44:00,2011-10-17 15:22:00,2,277.05,52,28,0,Potential Loyalist
15356.0,2011-11-08 13:11:00,2010-12-06 14:05:00,10,2766.5,367,30,0,Loyal Customers
15358.0,2011-12-05 09:04:00,2010-12-09 10:04:00,22,8347.2,365,4,0,Champions
15360.0,2011-10-31 09:35:00,2011-10-31 09:35:00,1,427.93,39,39,0,Others
15361.0,2010-12-13 09:52:00,2010-12-13 09:52:00,1,418.92,361,361,1,At Risk
15363.0,2010-12-02 12:28:00,2010-12-02 12:28:00,1,326.0,372,372,1,At Risk
15364.0,2011-09-05 09:46:00,2011-03-30 13:39:00,2,913.19,253,95,1,At Risk
15365.0,2011-11-14 08:29:00,2011-01-28 13:08:00,7,2314.32,314,25,0,Loyal Customers
15366.0,2011-09-25 15:01:00,2010-12-16 15:59:00,2,602.51,357,74,0,At Risk
15367.0,2011-10-13 14:13:00,2011-03-09 13:53:00,4,1877.5900000000001,274,56,0,Others
15368.0,2011-11-18 14:42:00,2011-11-18 14:42:00,1,446.94000000000005,20,20,0,Potential Loyalist
15370.0,2011-10-30 10:58:00,2011-01-11 11:32:00,7,2386.05,332,40,0,Others
15372.0,2011-07-25 16:39:00,2011-07-25 16:39:00,1,2007.4,136,136,1,At Risk
15373.0,2011-12-01 15:05:00,2010-12-03 14:40:00,12,2415.91,370,7,0,Champions
15374.0,2011-08-03 09:59:00,2011-08-03 09:59:00,1,168.0,128,128,1,At Risk
15376.0,2011-10-30 15:04:00,2011-05-01 13:45:00,3,1233.3600000000001,221,39,0,Others
15379.0,2011-06-23 13:13:00,2010-12-16 13:02:00,7,3703.29,357,168,1,At Risk
15380.0,2011-12-01 12:13:00,2010-12-09 15:01:00,5,1690.26,364,8,0,Loyal Customers
15381.0,2011-05-10 11:55:00,2011-03-16 13:44:00,2,596.85,267,213,1,At Risk
15382.0,2011-11-25 10:58:00,2011-02-17 12:01:00,6,5955.71,295,14,0,Loyal Customers
15384.0,2011-06-23 10:57:00,2010-12-15 11:34:00,2,642.41,359,169,1,At Risk
15385.0,2011-10-30 15:11:00,2011-10-30 15:11:00,1,316.88,39,39,0,Others
15386.0,2011-06-06 13:47:00,2011-06-06 13:47:00,1,394.14,185,185,1,At Risk
15388.0,2011-03-14 13:53:00,2011-03-14 13:53:00,1,140.54,269,269,1,At Risk
15389.0,2011-06-20 16:18:00,2011-06-20 16:18:00,1,500.0,171,171,1,At Risk
15392.0,2011-12-05 11:01:00,2010-12-14 15:50:00,4,1535.53,359,4,0,Loyal Customers
15393.0,2011-11-23 16:48:00,2011-03-03 16:58:00,2,231.86,280,15,0,Potential Loyalist
15394.0,2011-11-30 11:49:00,2010-12-16 12:46:00,4,2183.54,358,9,0,Loyal Customers
15395.0,2011-01-18 12:40:00,2011-01-18 12:40:00,1,107.45,325,325,1,At Risk
15396.0,2011-08-19 10:56:00,2011-08-19 10:56:00,1,288.18,112,112,1,At Risk
15397.0,2011-02-23 09:25:00,2011-02-23 09:25:00,1,94.0,289,289,1,At Risk
15398.0,2011-11-23 16:47:00,2011-09-22 14:56:00,2,1345.53,77,15,0,Potential Loyalist
15399.0,2011-12-08 13:04:00,2011-09-21 15:57:00,3,815.77,78,0,0,Potential Loyalist
15400.0,2011-09-08 13:57:00,2011-03-06 11:27:00,5,716.2,278,91,1,At Risk
15402.0,2011-07-14 12:17:00,2011-05-27 13:32:00,2,626.77,195,148,1,At Risk
15405.0,2011-06-03 14:44:00,2011-06-03 14:44:00,1,349.1,188,188,1,At Risk
15406.0,2011-11-08 13:22:00,2011-02-11 16:19:00,2,510.71000000000004,300,30,0,Potential Loyalist
15407.0,2011-11-06 11:55:00,2011-02-07 13:18:00,4,1056.44,304,33,0,Others
15408.0,2011-03-20 15:02:00,2011-03-20 15:02:00,1,267.18,263,263,1,At Risk
15410.0,2011-09-16 14:47:00,2011-03-23 10:15:00,8,3450.84,261,83,0,At Risk
15411.0,2011-11-13 15:19:00,2011-06-10 12:30:00,4,1358.88,182,25,0,Loyal Customers
15412.0,2011-06-21 15:24:00,2011-06-21 15:24:00,1,190.53,170,170,1,At Risk
15414.0,2011-11-30 09:50:00,2011-04-11 13:45:00,3,774.9000000000001,241,9,0,Potential Loyalist
15415.0,2011-01-30 14:13:00,2011-01-30 14:13:00,1,572.8100000000001,312,312,1,At Risk
15416.0,2011-10-06 09:38:00,2011-03-02 08:41:00,4,3984.32,282,64,0,Others
15417.0,2011-09-15 15:26:00,2011-09-15 15:26:00,1,508.8,84,84,0,At Risk
15419.0,2011-11-15 09:23:00,2011-11-15 09:23:00,1,135.86,24,24,0,Potential Loyalist
15421.0,2011-10-12 09:20:00,2011-02-02 14:36:00,4,950.36,309,58,0,Others
15422.0,2011-01-20 16:17:00,2011-01-20 14:17:00,2,97.7,322,322,1,At Risk
15423.0,2011-11-01 14:01:00,2011-11-01 14:01:00,1,43.5,37,37,0,Others
15424.0,2011-03-30 13:02:00,2011-03-30 13:00:00,2,383.34,253,253,1,At Risk
15426.0,2011-11-20 15:36:00,2010-12-05 13:55:00,5,1447.39,368,18,0,Loyal Customers
15427.0,2011-11-06 14:29:00,2011-10-23 14:47:00,3,1483.14,46,32,0,Potential Loyalist
15428.0,2011-11-24 16:54:00,2011-11-24 16:54:00,1,93.78,14,14,0,Potential Loyalist
15429.0,2011-11-13 12:28:00,2011-09-25 13:42:00,2,397.35,74,26,0,Potential Loyalist
15432.0,2011-11-16 16:30:00,2011-11-16 16:30:00,1,171.19000000000003,22,22,0,Potential Loyalist
15433.0,2011-05-10 10:45:00,2011-03-17 14:12:00,2,533.3,266,213,1,At Risk
15434.0,2011-12-01 13:33:00,2011-05-23 14:18:00,5,1041.48,199,7,0,Loyal Customers
15435.0,2011-11-17 16:39:00,2011-11-17 16:39:00,1,149.29,21,21,0,Potential Loyalist
15436.0,2011-11-27 16:05:00,2011-04-19 16:52:00,3,1122.53,233,11,0,Potential Loyalist
15437.0,2011-03-22 13:11:00,2011-03-22 13:11:00,1,200.16,261,261,1,At Risk
15438.0,2011-07-31 14:19:00,2011-07-31 14:19:00,1,156.57999999999998,130,130,1,At Risk
15440.0,2011-10-16 12:16:00,2011-05-15 11:30:00,3,383.68,208,54,0,Others
15442.0,2011-04-05 12:24:00,2011-04-05 12:24:00,1,594.0,248,248,1,At Risk
15443.0,2011-12-08 10:40:00,2011-01-23 13:25:00,7,3236.91,319,1,0,Champions
15444.0,2011-11-30 17:37:00,2011-10-30 16:12:00,2,1418.26,39,8,0,Potential Loyalist
15445.0,2011-03-20 15:06:00,2011-03-20 15:06:00,1,113.5,263,263,1,At Risk
15447.0,2011-01-13 11:26:00,2011-01-13 11:26:00,1,155.17000000000002,330,330,1,At Risk
15448.0,2011-01-31 10:42:00,2011-01-31 10:42:00,1,494.64,312,312,1,At Risk
15449.0,2011-11-13 15:02:00,2011-03-23 10:43:00,3,974.52,261,25,0,Potential Loyalist
15450.0,2011-11-09 17:11:00,2011-11-09 17:11:00,1,429.84,29,29,0,Potential Loyalist
15452.0,2011-11-10 12:13:00,2011-03-20 15:21:00,3,538.73,263,29,0,Potential Loyalist
15453.0,2011-12-08 10:59:00,2011-06-05 12:37:00,7,1388.37,187,1,0,Loyal Customers
15454.0,2010-12-12 14:21:00,2010-12-12 14:21:00,1,179.1,361,361,1,At Risk
15456.0,2011-03-01 13:51:00,2010-12-15 15:34:00,3,447.22,358,282,1,At Risk
15457.0,2011-03-22 15:31:00,2011-03-22 15:31:00,1,237.07,261,261,1,At Risk
15458.0,2011-11-14 13:08:00,2011-11-14 13:08:00,1,161.64,24,24,0,Potential Loyalist
15460.0,2010-12-20 16:08:00,2010-12-20 16:08:00,1,216.76,353,353,1,At Risk
15462.0,2011-09-06 13:11:00,2011-06-05 15:36:00,3,234.6,186,93,1,At Risk
15463.0,2011-11-10 12:57:00,2011-11-10 12:57:00,1,126.14,28,28,0,Potential Loyalist
15464.0,2011-01-05 15:56:00,2011-01-05 15:56:00,1,1048.85,337,337,1,At Risk
15465.0,2011-11-20 10:11:00,2010-12-05 10:12:00,18,7354.62,369,19,0,Loyal Customers
15466.0,2011-09-15 14:08:00,2011-09-15 14:08:00,1,334.53,84,84,0,At Risk
15467.0,2011-11-30 14:17:00,2011-07-10 14:42:00,3,524.88,151,8,0,Potential Loyalist
15468.0,2011-10-19 13:49:00,2011-10-19 13:38:00,2,467.51,50,50,0,Others
15469.0,2011-10-20 16:21:00,2011-08-11 16:54:00,2,538.55,119,49,0,Others
15471.0,2011-12-07 14:12:00,2011-12-07 14:12:00,1,469.48,1,1,0,Potential Loyalist
15472.0,2011-08-18 15:17:00,2011-08-18 15:17:00,1,371.56,112,112,1,At Risk
15473.0,2011-11-25 15:15:00,2011-10-10 11:12:00,7,1771.2,60,13,0,Loyal Customers
15475.0,2011-09-23 15:20:00,2011-09-23 15:20:00,1,454.11,76,76,0,At Risk
15478.0,2011-10-30 14:19:00,2011-10-14 11:09:00,2,1441.42,56,39,0,Others
15480.0,2011-08-15 14:32:00,2011-08-15 14:32:00,1,905.5,115,115,1,At Risk
15482.0,2011-11-24 10:46:00,2010-12-16 10:08:00,12,11054.96,358,15,0,Loyal Customers
15483.0,2011-07-01 13:07:00,2011-03-18 12:26:00,4,233.81,266,160,1,At Risk
15484.0,2011-12-08 15:03:00,2011-09-22 13:31:00,4,3594.31,77,0,0,Loyal Customers
15485.0,2011-11-09 14:31:00,2010-12-01 13:23:00,3,2575.0,372,29,0,Potential Loyalist
15488.0,2011-09-08 10:11:00,2011-09-08 10:11:00,1,91.32000000000001,92,92,1,At Risk
15489.0,2011-11-17 08:53:00,2011-05-12 12:54:00,3,1134.28,210,22,0,Potential Loyalist
15491.0,2011-09-05 15:56:00,2011-04-18 10:04:00,6,3100.09,235,94,1,At Risk
15492.0,2011-11-11 14:53:00,2011-09-26 14:02:00,2,659.46,73,27,0,Potential Loyalist
15493.0,2011-11-07 12:04:00,2011-03-14 11:44:00,5,2001.8,270,32,0,Loyal Customers
15494.0,2011-11-18 14:51:00,2011-08-10 15:29:00,2,1299.23,120,20,0,Potential Loyalist
15497.0,2011-11-22 11:51:00,2011-01-24 10:01:00,2,1262.2,319,17,0,Potential Loyalist
15498.0,2011-12-07 12:48:00,2010-12-08 12:29:00,27,13316.4,366,2,0,Champions
15500.0,2011-12-01 13:47:00,2011-09-19 13:47:00,4,1131.56,80,7,0,Loyal Customers
15502.0,2011-11-24 12:48:00,2010-12-05 15:40:00,12,10384.93,368,15,0,Loyal Customers
15503.0,2010-12-12 10:57:00,2010-12-12 10:57:00,1,147.09,362,362,1,At Risk
15504.0,2011-09-19 13:45:00,2011-09-19 13:45:00,1,52.83,80,80,0,At Risk
15505.0,2011-10-18 07:56:00,2011-07-07 13:33:00,5,3610.96,154,52,0,Others
15506.0,2011-11-17 12:11:00,2011-07-24 11:45:00,3,979.26,138,22,0,Potential Loyalist
15507.0,2011-06-21 11:19:00,2011-06-21 11:19:00,1,492.36,171,171,1,At Risk
15508.0,2011-06-03 15:43:00,2011-04-18 15:31:00,6,1000.27,234,188,1,At Risk
15510.0,2011-01-13 12:10:00,2011-01-13 12:10:00,1,250.0,330,330,1,At Risk
15511.0,2011-11-28 09:43:00,2011-09-15 15:05:00,5,909.23,84,11,0,Loyal Customers
15512.0,2011-07-07 10:20:00,2010-12-15 12:01:00,2,121.0,359,155,1,At Risk
15513.0,2011-11-06 14:36:00,2010-12-01 11:22:00,19,14758.22,373,32,0,Loyal Customers
15514.0,2011-11-27 14:40:00,2010-12-10 13:50:00,11,4139.46,363,11,0,Champions
15516.0,2011-10-26 10:51:00,2011-10-24 11:33:00,3,62.43,46,44,0,Others
15517.0,2011-04-20 14:02:00,2011-04-20 14:02:00,1,267.03,232,232,1,At Risk
15518.0,2011-10-06 13:05:00,2011-01-11 12:55:00,8,1942.45,331,63,0,Others
15520.0,2011-12-08 10:58:00,2011-12-08 10:58:00,1,343.5,1,1,0,Potential Loyalist
15521.0,2011-10-30 13:42:00,2011-03-30 09:15:00,8,3000.2,254,39,0,Others
15522.0,2011-11-07 11:26:00,2011-09-13 12:26:00,2,398.84,87,32,0,Potential Loyalist
15523.0,2011-09-16 16:29:00,2011-09-16 16:29:00,1,412.01000000000005,83,83,0,At Risk
15524.0,2011-11-15 12:09:00,2011-11-15 12:09:00,1,440.0,24,24,0,Potential Loyalist
15525.0,2011-12-07 14:43:00,2010-12-01 13:17:00,3,825.92,372,1,0,Potential Loyalist
15526.0,2011-11-06 15:04:00,2011-11-06 15:01:00,2,148.44,32,32,0,Potential Loyalist
15527.0,2011-11-21 12:17:00,2010-12-20 14:15:00,8,2429.78,353,18,0,Loyal Customers
15528.0,2011-03-30 16:14:00,2011-03-30 16:14:00,1,229.33,253,253,1,At Risk
15529.0,2011-11-17 11:29:00,2010-12-08 12:24:00,11,3995.23,366,22,0,Loyal Customers
15530.0,2011-11-18 12:25:00,2011-04-07 11:16:00,4,1502.3500000000001,246,21,0,Loyal Customers
15531.0,2011-12-01 18:43:00,2011-11-09 17:47:00,2,2007.44,29,7,0,Potential Loyalist
15532.0,2011-11-14 14:51:00,2010-12-16 16:45:00,4,1580.93,357,24,0,Loyal Customers
15533.0,2011-11-20 15:35:00,2011-09-11 15:41:00,3,807.57,88,18,0,Potential Loyalist
15535.0,2011-06-19 16:02:00,2011-01-16 12:35:00,4,536.4,327,172,1,At Risk
15537.0,2011-06-29 13:10:00,2011-06-29 13:10:00,1,110.92,162,162,1,At Risk
15539.0,2011-12-02 13:36:00,2011-12-02 13:36:00,1,538.46,6,6,0,Potential Loyalist
15540.0,2011-11-28 13:51:00,2011-11-28 13:51:00,1,213.3,10,10,0,Potential Loyalist
15541.0,2011-08-17 14:58:00,2011-08-17 14:58:00,1,85.13000000000001,113,113,1,At Risk
15543.0,2011-02-24 15:26:00,2011-02-24 15:26:00,1,127.86,287,287,1,At Risk
15544.0,2011-11-30 16:43:00,2010-12-02 12:47:00,9,3546.71,372,8,0,Champions
15545.0,2011-10-16 13:24:00,2010-12-03 17:28:00,2,292.71999999999997,370,53,0,Others
15547.0,2011-12-02 12:52:00,2010-12-12 13:26:00,14,4954.84,361,6,0,Champions
15549.0,2011-09-23 16:22:00,2011-01-27 15:38:00,3,1693.26,315,76,0,At Risk
15550.0,2011-12-05 15:38:00,2011-02-11 12:49:00,4,575.63,301,3,0,Loyal Customers
15551.0,2011-11-03 12:37:00,2011-11-03 12:37:00,1,436.06,36,36,0,Others
15552.0,2011-05-06 14:47:00,2011-05-06 14:47:00,1,90.12,216,216,1,At Risk
15553.0,2011-10-10 14:02:00,2011-10-10 14:02:00,1,437.23,59,59,0,Others
15554.0,2011-03-07 09:00:00,2011-03-07 09:00:00,1,217.2,277,277,1,At Risk
15555.0,2011-11-27 16:19:00,2010-12-05 14:45:00,16,4805.17,368,11,0,Champions
15556.0,2011-11-15 16:08:00,2011-11-15 16:08:00,1,279.77,23,23,0,Potential Loyalist
15557.0,2011-11-11 12:46:00,2011-11-11 12:46:00,1,473.65000000000003,28,28,0,Potential Loyalist
15561.0,2011-11-28 11:07:00,2011-05-08 11:38:00,4,800.5899999999999,215,11,0,Loyal Customers
15562.0,2010-12-23 09:55:00,2010-12-23 09:55:00,1,134.55,351,351,1,At Risk
15563.0,2011-11-17 14:50:00,2010-12-16 11:27:00,4,1400.44,358,21,0,Loyal Customers
15565.0,2011-10-20 14:33:00,2011-09-30 10:44:00,2,173.16000000000003,70,49,0,Others
15567.0,2011-11-21 10:48:00,2011-11-21 10:48:00,1,186.01,18,18,0,Potential Loyalist
15568.0,2011-12-07 11:27:00,2011-09-27 14:37:00,3,758.29,72,2,0,Potential Loyalist
15569.0,2011-08-28 10:15:00,2011-01-11 13:26:00,5,1375.71,331,103,1,At Risk
15570.0,2011-12-02 14:47:00,2010-12-05 12:57:00,12,4165.52,368,6,0,Champions
15571.0,2011-11-28 10:02:00,2011-09-22 13:15:00,4,650.4300000000001,77,11,0,Loyal Customers
15572.0,2011-12-05 10:09:00,2011-03-06 14:44:00,7,2552.86,277,4,0,Champions
15573.0,2011-11-08 11:38:00,2011-09-15 12:16:00,2,607.45,85,31,0,Potential Loyalist
15574.0,2011-06-15 12:01:00,2010-12-02 15:46:00,4,702.25,371,177,1,At Risk
15576.0,2011-11-02 12:03:00,2011-11-02 12:03:00,1,940.67,37,37,0,Others
15577.0,2011-07-11 17:03:00,2011-02-07 13:32:00,3,258.88,304,150,1,At Risk
15578.0,2011-06-30 13:03:00,2011-06-30 13:03:00,1,127.1,161,161,1,At Risk
15579.0,2011-10-02 12:45:00,2011-01-30 12:09:00,2,348.6,313,68,0,Others
15581.0,2011-08-11 09:38:00,2010-12-08 14:38:00,13,3679.9700000000003,365,120,1,At Risk
15582.0,2011-11-15 09:55:00,2011-05-03 13:36:00,3,682.9100000000001,219,24,0,Potential Loyalist
15584.0,2011-11-16 10:55:00,2011-06-30 16:39:00,4,725.11,161,23,0,Loyal Customers
15585.0,2011-06-16 08:38:00,2011-06-16 08:38:00,1,455.3,176,176,1,At Risk
15587.0,2011-10-20 13:37:00,2010-12-23 09:59:00,4,913.68,351,49,0,Others
15589.0,2011-03-29 09:54:00,2011-02-02 10:46:00,3,478.53,310,255,1,At Risk
15592.0,2011-10-24 08:59:00,2011-10-24 08:59:00,1,388.58,46,46,0,Others
15593.0,2011-09-30 11:46:00,2011-09-30 11:46:00,1,199.8,70,70,0,Others
15594.0,2011-11-24 08:53:00,2011-04-19 10:08:00,5,1771.78,234,15,0,Loyal Customers
15596.0,2011-08-31 10:55:00,2010-12-09 16:10:00,5,1406.59,364,100,1,At Risk
15597.0,2011-11-04 13:26:00,2011-11-04 13:26:00,1,324.57,34,34,0,Others
15598.0,2011-10-17 16:04:00,2011-10-17 16:04:00,1,240.68,52,52,0,Others
15599.0,2011-11-13 11:44:00,2011-05-19 13:05:00,2,761.74,203,26,0,Potential Loyalist
15601.0,2011-11-28 15:15:00,2010-12-02 10:39:00,14,6776.56,372,10,0,Champions
15602.0,2011-12-01 14:14:00,2010-12-06 15:35:00,9,1297.8700000000001,367,7,0,Loyal Customers
15603.0,2011-09-22 10:04:00,2011-09-22 10:04:00,1,48.480000000000004,78,78,0,At Risk
15604.0,2011-10-18 14:47:00,2011-10-18 14:47:00,1,216.39000000000001,51,51,0,Others
15605.0,2011-11-03 14:17:00,2010-12-01 13:38:00,5,1198.23,372,35,0,Others
15606.0,2011-10-09 15:47:00,2011-01-19 12:07:00,9,2920.16,324,60,0,Others
15607.0,2011-01-07 12:44:00,2011-01-07 12:44:00,1,104.76,336,336,1,At Risk
15608.0,2011-11-11 13:20:00,2011-08-11 09:56:00,4,1093.68,120,27,0,Loyal Customers
15609.0,2011-06-08 13:00:00,2011-06-08 13:00:00,1,298.48,183,183,1,At Risk
15610.0,2011-10-19 10:36:00,2011-10-19 10:36:00,1,112.46000000000001,51,51,0,Others
15611.0,2011-11-30 12:36:00,2011-01-09 11:32:00,13,1591.45,334,9,0,Loyal Customers
15612.0,2011-11-03 14:52:00,2011-10-09 12:49:00,2,195.15,61,35,0,Others
15615.0,2011-11-29 14:42:00,2010-12-15 16:21:00,23,10399.74,358,9,0,Champions
15618.0,2011-11-07 08:34:00,2011-07-26 10:13:00,4,776.851,136,32,0,Loyal Customers
15619.0,2011-11-29 08:14:00,2011-11-29 08:14:00,1,336.4,10,10,0,Potential Loyalist
15620.0,2011-10-14 12:41:00,2010-12-16 14:34:00,3,1553.18,357,56,0,Others
15621.0,2011-12-05 14:01:00,2011-11-18 11:49:00,4,1293.03,21,3,0,Loyal Customers
15622.0,2011-10-27 16:44:00,2011-03-02 13:42:00,9,3709.56,281,42,0,Others
15623.0,2011-07-21 17:26:00,2011-07-21 17:26:00,1,301.03000000000003,140,140,1,At Risk
15624.0,2011-08-15 11:38:00,2011-03-28 13:32:00,4,588.13,255,116,1,At Risk
15625.0,2011-08-28 10:21:00,2011-04-18 14:01:00,4,1534.26,234,103,1,At Risk
15626.0,2011-09-26 10:03:00,2011-01-14 10:10:00,2,675.8,329,74,0,At Risk
15628.0,2011-12-05 10:24:00,2010-12-08 09:51:00,9,2870.2400000000002,366,4,0,Champions
15630.0,2011-10-25 15:36:00,2011-05-19 10:16:00,2,1186.35,204,44,0,Others
15632.0,2011-11-24 09:51:00,2011-03-10 08:29:00,8,3285.31,274,15,0,Loyal Customers
15634.0,2011-11-22 16:28:00,2011-11-22 16:28:00,1,243.55,16,16,0,Potential Loyalist
15636.0,2011-09-11 11:17:00,2011-03-02 14:50:00,2,724.76,281,89,0,At Risk
15637.0,2011-10-18 08:28:00,2011-10-18 08:28:00,1,223.36,52,52,0,Others
15639.0,2011-07-28 14:30:00,2011-07-28 14:30:00,1,425.32,133,133,1,At Risk
15640.0,2011-12-05 14:35:00,2010-12-02 15:40:00,15,12515.66,371,3,0,Champions
15641.0,2011-08-26 14:04:00,2010-12-15 14:45:00,4,1887.2,358,104,1,At Risk
15643.0,2011-06-01 07:38:00,2011-03-02 14:34:00,3,664.0,281,191,1,At Risk
15644.0,2011-06-26 14:54:00,2011-03-23 15:37:00,4,813.0,260,165,1,At Risk
15645.0,2011-11-21 11:55:00,2011-11-21 11:55:00,1,612.01,18,18,0,Potential Loyalist
15646.0,2011-07-05 09:53:00,2010-12-02 16:59:00,3,447.64000000000004,371,157,1,At Risk
15648.0,2011-05-19 15:53:00,2011-03-17 18:59:00,2,657.35,266,203,1,At Risk
15649.0,2011-01-07 13:34:00,2010-12-07 10:06:00,2,816.0,367,335,1,At Risk
15651.0,2011-11-03 08:41:00,2011-03-24 08:56:00,3,646.3,260,36,0,Others
15652.0,2011-09-09 14:22:00,2011-09-09 14:22:00,1,337.74,90,90,0,At Risk
15653.0,2011-09-08 10:49:00,2011-08-16 09:50:00,2,877.44,115,92,1,At Risk
15654.0,2011-11-30 13:08:00,2011-11-13 15:15:00,2,922.53,25,8,0,Potential Loyalist
15655.0,2011-04-10 15:25:00,2011-04-10 15:25:00,1,560.6700000000001,242,242,1,At Risk
15656.0,2011-10-25 14:56:00,2011-02-28 15:32:00,4,748.5,283,44,0,Others
15657.0,2011-11-17 12:19:00,2011-11-17 12:19:00,1,30.0,22,22,0,Potential Loyalist
15658.0,2011-06-02 15:22:00,2010-12-02 10:53:00,5,1024.1000000000001,372,189,1,At Risk
15659.0,2011-10-27 09:23:00,2011-10-27 09:23:00,1,306.45,43,43,0,Others
15660.0,2011-11-14 16:58:00,2010-12-09 09:49:00,9,1600.86,365,24,0,Loyal Customers
15661.0,2011-01-26 13:56:00,2011-01-05 12:32:00,2,309.8,338,316,1,At Risk
15663.0,2011-08-25 15:50:00,2011-08-25 15:50:00,1,138.14,105,105,1,At Risk
15664.0,2011-10-20 10:57:00,2011-10-20 10:57:00,1,386.43,50,50,0,Others
15665.0,2011-06-24 14:57:00,2011-04-10 15:09:00,2,2242.01,242,167,1,At Risk
15667.0,2011-10-31 10:56:00,2011-10-31 10:56:00,1,301.32000000000005,39,39,0,Others
15668.0,2011-05-06 10:39:00,2011-05-06 10:39:00,1,76.32000000000001,217,217,1,At Risk
15669.0,2011-10-30 16:03:00,2011-03-21 09:13:00,4,684.34,263,39,0,Others
